ProductCategoryID,ProductContentID,CategoryContentID
157694,7888,6173
157695,7888,73
157696,9662,13047
157697,9662,69
157698,9662,24543
157745,10016,9908
157758,9211,46
157759,9211,7246
157760,9211,5316
157770,10672,7255
157771,10672,68
157772,15605,8133
157773,15605,13047
157774,10157,5432
157775,10157,33
157776,10157,47
157787,6952,6173
157788,6952,6923
157792,7826,5432
157793,7826,7814
157846,10246,6173
157847,10246,18
157848,10246,5432
157894,8475,7255
157895,8475,5445
157896,8475,7246
157897,8475,51
157899,8475,7028
157951,8477,8133
157952,8477,13056
157953,8477,35
157954,8477,4913
157955,8477,51
157987,8621,6173
157988,8621,7254
157989,8621,6923
157990,8621,68
157996,5606,6173
157997,5606,43
158006,5615,6173
158007,5615,43
158008,5614,6173
158009,5614,43
158010,5609,6173
158011,5609,43
158012,5607,6173
158013,5607,43
158014,5613,6173
158015,5613,43
158016,5610,6173
158017,5610,43
158018,5605,6173
158019,5605,43
158020,5603,6173
158021,5603,43
158022,5611,6173
158023,5611,43
158027,10545,35
158028,10545,39
158029,10545,46
158030,13026,6173
158031,13026,12981
158032,13027,6173
158033,13027,12981
158037,9992,46
158038,9992,188
158039,9992,205
158043,13291,7255
158044,13291,18
158045,13291,33
158046,13291,46
158061,8294,6173
158062,8294,51
158097,5657,6173
158098,5657,18
158099,5657,66
158100,11799,13048
158101,11799,58
158102,11799,188
158103,11799,195
158107,16622,13048
158108,16622,39
158109,16622,7028
158110,16622,25563
158120,10022,7255
158121,10022,9908
158247,8746,13048
158248,8746,188
158249,8746,201
158250,8746,8738
158267,7711,13049
158268,7711,5432
158269,7711,7253
158309,9677,4992
158310,9677,188
158311,9677,197
158312,9677,8749
158349,25669,6173
158350,25669,60
158355,25666,6173
158356,25666,60
158357,9234,13056
158358,9234,4913
158359,9234,51
158361,9234,57
158362,13039,7255
158363,13039,69
158365,13039,44
158366,13039,188
158367,13039,25671
158378,12990,69
158380,12990,44
158381,12990,188
158382,12990,25671
158426,8762,6173
158427,8762,69
158429,8762,25672
158442,9747,7255
158443,9747,69
158445,9747,25672
158458,11935,6173
158459,11935,69
158461,11935,25672
158655,9185,7255
158656,9185,69
158659,9185,33
158660,9185,25672
158661,9185,25679
158701,17813,6173
158702,17813,25687
158703,17813,25690
158710,22357,6173
158711,22357,25687
158712,22357,25690
158723,24377,7255
158724,24377,25687
158725,24377,25688
158756,24378,13049
158757,24378,25688
158811,24418,13056
158812,24418,25690
158813,24418,4913
158814,24419,6173
158815,24419,25690
158816,13301,13056
158817,13301,25690
158818,13301,4913
158819,13322,6173
158820,13322,25690
158854,13315,13056
158855,13315,25690
158856,13315,4913
158857,22308,13048
158858,22308,7254
158859,22308,47
158860,22308,60
158861,13369,7255
158862,13369,47
158863,13326,6173
158864,13326,25690
158865,13326,4992
158870,13366,7255
158871,13366,47
158872,13316,13056
158873,13316,25690
158874,13316,4913
158875,13362,7255
158876,13362,5432
158877,13362,47
158878,13327,6173
158879,13327,25690
158880,13372,7255
158881,13372,47
158886,13373,7255
158887,13373,47
158891,13361,7255
158892,13361,5432
158893,13361,47
158904,4022,13056
158905,4022,25690
158906,4022,4913
158907,4022,57
158910,13364,7255
158911,13364,47
158912,13317,13056
158913,13317,25690
158914,13317,4913
158915,13365,7255
158916,13365,47
158917,13328,6173
158918,13328,25690
158919,13328,68
158927,22309,13048
158928,22309,47
158929,22309,60
158930,4969,13056
158931,4969,25690
158932,4969,4913
158933,4969,57
158934,13318,13056
158935,13318,25690
158936,13318,4913
158937,13329,6173
158938,13329,25690
158949,24420,13056
158950,24420,25690
158951,24420,4913
158952,24421,6173
158953,24421,25690
158954,8434,13056
158955,8434,25690
158956,8434,4913
158970,24370,13049
158971,24370,25688
158984,2521,13056
158985,2521,25690
158986,2521,4913
158987,2521,57
159020,15587,13048
159021,15587,22
159022,15587,33
159023,15587,46
159024,15587,7028
159025,15587,8220
159026,2957,46
159062,7240,13049
159063,7240,4992
159064,7240,25531
159071,22316,7255
159072,22316,4992
159073,22316,25531
159078,22128,36
159079,22128,7246
159080,22128,25688
159081,22128,4992
159082,22128,25531
159083,22127,25499
159084,22127,7246
159085,22127,25688
159086,22127,4992
159087,22127,25531
159088,2566,6173
159089,2566,42
159090,2566,60
159091,2566,70
159095,21085,7255
159096,21085,5445
159097,21085,25688
159124,21075,13056
159125,21075,25688
159126,21075,4913
159127,21075,25563
159128,22317,6173
159129,22317,51
159130,22317,57
159131,21078,13056
159132,21078,25688
159133,21078,4913
159134,21078,51
159135,21078,25563
159136,21076,13056
159137,21076,25688
159138,21076,4913
159139,21076,25563
159140,21077,13056
159141,21077,25688
159142,21077,4913
159143,21077,51
159144,21077,25563
159145,1678,60
159171,2241,60
159174,22247,13056
159175,22247,25690
159176,22247,4913
159195,9196,18
159196,9196,46
159197,9196,56
159198,9196,71
159199,2724,25688
159200,2724,25700
159203,15533,13049
159204,15533,33
159205,15533,5246
159206,15533,86
159207,15533,7246
159208,10695,18
159209,10695,33
159210,10695,47
159211,10695,71
159297,22274,7255
160282,13156,13047
160283,13156,7253
160294,9760,6173
160295,9760,3996
160296,9760,7253
160328,9792,6173
160329,9792,7253
160330,9792,56
160331,9792,5494
160332,9791,7255
160333,9791,7253
160334,9791,56
160335,9791,5494
160339,9786,7255
160340,9786,7253
160341,9786,56
160342,9786,5494
160353,8523,7255
160354,8523,7253
160355,8523,56
160380,11872,13048
160381,11872,22
160382,11872,7246
160420,22097,13048
160421,22097,22
160422,22097,7246
160435,10234,7255
160436,10234,22
160437,10234,33
160438,10234,46
160439,10234,7246
160440,8560,13047
160441,8560,22
160442,8560,7246
160443,11871,13048
160444,11871,22
160445,11871,7246
160463,9833,7255
160464,9833,22
160465,9833,7246
160466,9833,68
160554,9241,13056
160555,9241,3996
161411,8531,18
161412,8531,7254
161413,8531,45
161414,8531,54
161415,8531,4992
161416,8533,7255
161417,8533,7254
161418,8533,54
161419,8533,4992
161431,5608,6173
161432,5608,43
161433,5608,5494
161437,5604,6173
161438,5604,43
161439,5604,7253
161440,5604,5494
161489,25678,28664
161490,25678,13048
161491,25678,5445
161492,25678,7246
161493,25678,60
161494,25680,28664
161495,25680,13048
161496,25680,7246
161497,25680,60
161605,7698,13056
161606,7698,5432
161607,7698,5316
161641,24373,28664
161642,24373,13049
161643,24373,33
161644,24373,46
161675,10051,28664
161676,10051,6173
161677,10051,7027
161678,11964,28664
161679,11964,7255
161680,11964,25688
161681,11964,7027
161682,10040,28664
161683,10040,6173
161686,10042,28664
161687,10042,6173
161688,10045,28664
161689,10045,6173
161693,10046,28664
161694,10046,6173
161695,10048,28664
161696,10048,6173
161697,10049,28664
161698,10049,6173
161711,10050,28664
161712,10050,6173
161769,10464,28664
161770,10464,9908
161771,10464,5316
161809,17796,28664
161810,17796,13048
161811,17796,68
161846,22157,28664
161847,22157,7255
161848,22157,60
161860,2592,28664
161861,2592,22
161862,9417,28664
161863,9417,6173
161864,9417,7028
161871,19933,28664
161872,19933,13048
161873,19933,22
161874,19933,33
161875,19933,46
161876,19933,7246
161877,19933,7028
161878,22124,28664
161879,22124,7255
161880,22124,60
161892,11863,28664
161893,11863,9908
161894,11863,5316
161895,11863,68
161896,2796,28664
161897,2796,46
161907,17798,28664
161908,17798,13048
161909,17798,68
161940,17784,13049
161941,17784,33
161942,17784,46
161943,13147,7255
161944,13147,33
161945,13147,46
161946,13147,47
161947,13147,60
161948,8894,7255
161949,8894,69
161950,8894,7253
161951,8894,46
161952,13144,7255
161953,13144,33
161954,13144,46
161955,13144,47
161956,13144,60
161972,8895,7255
161973,8895,69
161974,8895,7253
161975,8895,46
161976,8921,69
161977,8921,33
161978,8921,25672
161979,8921,46
161980,8921,25679
162031,17817,13056
162032,17817,4913
162033,17817,11966
162038,10485,13048
162039,10485,22
162040,10485,5432
162041,10485,33
162042,5026,13049
162043,5026,5432
162044,9793,33
162045,9793,47
162046,9793,56
162047,9793,71
162048,9795,33
162049,9795,47
162050,9795,56
162051,9795,71
162065,11941,33
162066,11941,56
162067,11941,20
162068,21061,6173
162069,21061,12981
162070,12983,6173
162071,12983,12981
162072,21082,7255
162073,21082,5445
162074,21082,25688
162132,15582,7255
162133,15582,33
162134,15582,12981
162140,15598,7255
162141,15598,22
162142,15598,86
162143,15598,7246
162149,5469,13049
162150,5469,5432
162157,9613,22
162158,9613,33
162159,9613,46
162160,9613,5316
162164,2440,54
162165,2440,63
162166,2440,71
162167,5365,28664
162168,5365,46
162169,5365,5445
162170,5365,7028
162188,10203,18
162189,10203,33
162190,10203,47
162191,10244,6173
162192,10244,18
162193,9204,6173
162194,9204,18
162195,9838,6173
162196,9838,18
162197,9201,6173
162198,9201,18
162234,10620,7255
162235,10620,44
162236,10620,188
162237,10621,44
162238,10621,188
162278,10629,13049
162279,10629,44
162280,10629,188
162281,10629,197
162282,10630,44
162283,10630,188
162284,10630,197
162407,15609,22
162408,15609,25499
162409,15609,47
162410,15609,4992
162411,15574,46
162412,15574,25701
162413,15574,12981
162418,13314,13056
162419,13314,4913
162420,13314,51
162421,13325,6173
162422,13325,51
162423,14389,46
162424,14389,25701
162425,14389,5445
162426,6463,6173
162427,6463,5432
162428,6463,11966
162429,13274,18
162430,13274,33
162431,13274,47
162432,13274,5316
162437,4013,63
162442,7816,7814
162447,2011,13056
162448,2011,43
162449,2011,5494
162450,5317,13056
162451,5317,43
162471,11926,8133
162472,11926,13048
162473,11926,35
162474,11926,39
162498,10422,13049
162499,10422,5432
162506,7323,22
162507,22226,7255
162508,22226,7246
162509,22226,25655
162510,22226,68
162511,15506,6173
162512,15506,18
162513,15506,33
162514,15505,6173
162515,15505,18
162516,15505,33
162517,9516,6173
162518,9516,18
162519,9516,33
162524,5761,5432
162525,5761,5316
162526,7704,13056
162527,7704,5432
162528,7704,5316
162529,15576,33
162530,15576,25701
162531,15576,7246
162532,15576,12981
162533,15591,13047
162534,15591,18
162535,15591,86
162536,15591,39
162562,22262,39
162563,22262,5445
162564,22262,8227
162565,9889,18
162566,9889,33
162567,9889,3996
162568,9889,47
162575,10240,6173
162576,10240,18
162577,10240,5432
162580,2539,7255
162581,2539,69
162582,2539,188
162583,10309,7255
162584,10309,5432
162585,10310,7255
162586,10310,5432
162648,10425,5432
162649,10425,33
162650,10425,47
162654,5662,6173
162655,5662,18
162656,5662,33
162657,10186,13056
162658,10186,43
162659,10186,7253
162660,10186,5494
162668,7702,13056
162669,7702,5432
162670,7702,5316
162671,8293,28664
162672,8293,50
162673,8293,73
162674,2024,13056
162675,2024,43
162676,3888,13056
162677,3888,43
162678,3888,7253
162679,3888,56
162680,3888,5494
162681,10583,13056
162682,10583,3996
162683,10583,43
162684,10583,7253
162720,22261,86
162721,22261,39
162722,22261,46
162738,10467,6173
162739,10467,18
162740,10467,33
162741,5467,13049
162742,5467,5432
162746,10318,7255
162747,10318,46
162748,10318,5316
162749,10318,8220
162770,22115,25701
162771,22115,5445
162772,22115,12981
162781,10677,7255
162782,10677,188
162783,10677,190
162805,15549,33
162806,15549,5246
162807,15549,39
162808,15549,25563
162809,16675,33
162810,16675,35
162811,16675,39
162812,16675,46
162846,9924,28664
162847,9924,7255
162848,9924,68
162860,9735,7255
162861,9735,33
162862,9735,5246
162863,9735,86
162864,9735,234
162867,13133,8133
162868,13133,13048
162869,13133,35
162870,13133,39
162878,6961,6173
162879,6961,6923
162882,8626,6173
162883,8626,33
162884,8626,6923
162885,8628,6173
162886,8628,6923
162891,10554,7255
162892,10554,35
162893,10420,13047
162894,10420,5432
162900,13004,6173
162901,13004,12981
162902,17802,6173
162903,17802,7246
162904,13363,7255
162905,13363,5432
162906,13363,47
162907,16723,6173
162908,16723,69
162909,16723,25499
162919,8484,13049
162920,8484,35
162921,8484,39
162922,8484,5445
162930,7124,6173
162931,7124,86
162932,7124,39
162933,7124,7028
162934,10492,7255
162935,10492,18
162936,10492,33
162937,10492,3996
162938,10492,46
162939,10492,47
162940,10622,13049
162941,10622,44
162942,10622,188
162943,10622,5084
162944,10623,44
162945,10623,188
162946,10623,5084
162947,9983,22
162948,9983,68
162949,17741,28664
162950,17741,13049
162976,6083,13049
162977,6083,22
162978,6083,7254
162979,6083,54
162980,6083,4992
162981,6083,71
162982,16618,28664
162983,16618,13048
162984,16618,7028
162985,16618,7027
162986,15573,33
162987,15573,46
162988,15573,25701
162989,15573,12981
163000,9535,6173
163001,9535,20
163002,7877,69
163003,7877,25672
163004,7877,188
163017,9600,6173
163018,9600,3996
163027,8957,6173
163028,8957,8821
163029,8957,73
163030,5163,28664
163031,5163,6173
163032,5163,69
163033,5163,188
163034,5163,25677
163038,9612,22
163039,9612,33
163040,9612,46
163041,9612,7246
163042,9612,5316
164015,7054,86
164016,7054,39
164017,7054,7028
164018,7054,8220
164019,5172,6173
164020,5172,18
164021,10377,6173
164022,10377,5432
164023,10379,6173
164024,10379,5432
164025,10378,6173
164026,10378,5432
164027,10380,6173
164028,10380,5432
164029,10063,69
164030,10063,46
164031,10063,5445
164032,10063,5533
164033,10063,188
164034,10063,25677
165008,9948,46
165009,9948,7246
165013,2631,6173
165014,2631,69
165015,2631,46
165016,2631,188
165017,2631,25663
165018,5216,69
165019,5216,33
165020,5216,39
165021,5216,3996
165022,5216,7254
165023,5216,5445
165024,5216,68
165029,10555,7255
165030,10555,35
165039,10216,18
165040,10216,33
165041,10216,47
165042,10216,66
165073,6693,69
165074,6693,22
165075,6693,5432
165076,6693,5316
165077,6693,188
165078,6693,25671
165079,5468,13049
165080,5468,5432
165084,15589,7255
165085,15589,18
165086,15589,33
165090,8530,69
165091,8530,25499
165092,8530,188
165098,13000,6173
165099,13000,12981
165100,24403,25701
165101,24403,12981
165102,3342,7255
165103,3342,25688
165131,8448,13056
165132,8448,43
165133,10125,13047
165134,10125,69
165135,10125,188
165136,10125,25676
165137,10125,4005
165138,16722,6173
165139,16722,69
165140,16722,25499
165162,10418,13048
165163,10418,5432
165169,17795,13048
165170,17795,7246
165188,5989,51
165189,5990,13056
165190,5990,4913
165191,3284,51
165192,2236,51
165193,24369,6173
165194,24369,42
165195,5188,13056
165196,5188,4913
165197,5188,51
165198,5188,57
165199,2237,51
165200,2237,57
165201,5187,13056
165202,5187,4913
165203,6858,51
165204,6856,13056
165205,6856,4913
165214,17804,13047
165215,17804,25687
165216,17804,25690
165220,17805,13047
165221,17805,25687
165222,17805,25690
165226,24368,13047
165227,24368,25687
165228,24368,25690
165229,5239,69
165230,5239,22
165231,5239,188
165232,5239,25671
165233,5654,6173
165234,5654,18
165238,10507,13049
165239,10507,5432
165240,10507,33
165241,10507,5445
165242,10507,68
165243,7818,7814
165244,9512,6173
165245,9512,18
165246,10666,39
165247,10666,46
165248,10666,5445
165249,10666,8227
165250,10494,7255
165251,10494,18
165252,10494,33
165253,10494,46
165265,5294,35
165266,5294,39
165267,5294,5445
165268,5294,25688
165269,5294,8227
165270,9990,86
165271,9990,188
165272,9990,199
165280,5011,13049
165281,5011,7246
165282,5011,4992
165283,5011,234
165284,5011,4991
165285,5011,9563
165292,5012,13049
165293,5012,3996
165294,5012,234
165295,5012,4991
165296,5012,9563
165325,2951,13049
165326,2951,20
165327,17739,28664
165328,17739,13049
165346,8605,7255
165347,8605,22
165353,11909,7255
165354,11909,25688
165355,11909,51
165356,13099,7255
165357,13099,33
165358,13099,47
165359,13099,51
165367,6966,6173
165368,6966,6923
165369,9272,28664
165370,9272,69
165371,9272,46
165372,9272,188
165373,9272,25677
165378,1877,86
165379,1877,5445
165380,1877,7028
165385,1790,13048
165386,1790,33
165387,1790,5246
165388,1790,86
165389,1790,71
165390,1787,13048
165391,1787,5246
165392,1787,86
165393,1787,188
165394,1787,191
165395,14410,13049
165396,14410,5432
165411,13065,8133
165412,13065,13047
165413,13065,86
165438,7804,13056
165439,7804,5432
165440,7804,5316
165441,7807,13056
165442,7807,5432
165443,7807,5316
165486,13139,8133
165487,13139,13047
165488,13139,39
165491,17809,25687
165492,17809,25688
165493,17809,8222
165494,1933,13056
165495,1933,43
165496,1933,7253
165497,1933,56
165498,1933,5494
165499,10676,7255
165500,10676,188
165501,10676,190
165502,1767,7255
165503,1767,25688
165504,13356,18
165505,13356,33
165506,13356,47
165507,15608,13049
165508,15608,46
165509,15608,7246
165529,8906,7255
165530,8906,51
165531,8906,7028
165532,8906,71
165533,8907,13056
165534,8907,4913
165535,8907,51
165536,8907,7028
165537,8907,71
165566,8235,22
165567,8235,56
165568,5846,22
165586,4010,21
165587,4010,188
165588,4010,205
165615,22225,13047
165616,22225,7246
165617,22225,25655
165618,22225,68
166608,11801,69
166609,11801,22
166610,11801,188
166611,11801,25677
166612,15528,13049
166613,15528,33
166614,15528,5246
166615,15528,86
166623,8950,13048
166624,8950,8821
166632,13016,6173
166633,13016,12981
166747,2069,13056
166748,2069,43
166749,3885,13056
166750,3885,43
166751,3885,7253
166752,2059,13056
166753,2059,43
166754,3891,13056
166755,3891,43
166756,8648,13056
166757,8648,43
166758,9401,13056
166759,9401,43
166773,10514,7255
166774,10514,7246
166781,2319,33
166782,2319,46
166783,2319,51
166784,16662,13056
166785,16662,21
166786,16662,4913
166787,16662,51
166788,16662,57
166793,16663,13049
166794,16663,21
166795,16663,51
166796,16663,57
166801,11790,6173
166802,11790,49
166803,11790,188
166807,10674,7255
166808,10674,188
166809,10674,190
166825,2907,46
166826,2907,70
166827,2519,46
166828,2519,51
166829,2519,57
166830,9527,6173
166831,9527,18
166839,1837,40
166842,1836,6173
166843,1836,40
166844,9744,13056
166845,9744,4913
166846,9744,51
166847,9744,57
166848,16668,13049
166849,16668,51
166850,16668,57
166851,16655,13056
166852,16655,4913
166853,16655,51
166854,16655,57
166855,6084,13049
166856,6084,22
166857,6084,54
166858,6084,63
166859,6084,71
166860,6958,6173
166861,6958,6923
166862,2914,42
167866,7122,6173
167867,7122,86
167868,7122,39
167869,7122,7028
167873,5313,13056
167874,5313,35
167875,5313,5445
167876,5313,25690
167877,5313,4913
167882,6015,6173
167883,6015,18
167884,6015,66
167885,9273,69
167886,9273,46
167887,9273,25679
167888,15546,5246
167889,15546,46
167890,15529,13049
167891,15529,33
167892,15529,5246
167893,15529,86
167894,15529,7254
167895,15529,191
167896,12994,22
167897,12994,47
167898,12994,56
167925,29690,22
167926,29690,7246
167931,29691,13049
167932,29691,51
167952,29695,69
167953,29695,5533
167954,29695,190
167979,13100,28664
167980,13100,69
167981,13100,9908
167992,9526,7255
167993,9526,22
167994,9526,33
168024,22259,28664
168025,13368,7255
168026,13368,47
168027,13368,73
168050,2495,13056
168051,2495,43
168052,2495,7253
168053,2495,56
168062,29697,7254
168063,29697,46
168064,29697,54
168065,29697,66
168066,17820,13049
168067,17820,39
168068,17820,8222
168095,22098,13048
168096,22098,22
168097,22098,7246
168098,22098,68
168101,22135,5432
168102,22135,42
168103,22136,6173
168120,16726,6173
168121,16726,69
168122,16726,25499
168130,22298,7255
168131,22298,25655
168132,22298,68
168133,15521,13049
168134,15521,33
168135,15521,5246
168136,15521,86
168137,15521,234
168138,15521,68
168139,15522,13049
168140,15522,33
168141,15522,5246
168142,15522,86
168143,7837,61
168144,7837,188
168145,7837,205
168147,8419,13047
168148,8419,35
168149,8419,39
168150,8419,25701
168151,8419,5445
168152,8419,7028
168183,10431,44
168184,10431,56
168185,10431,188
168186,10431,191
168187,9666,13049
168188,9666,44
168189,9666,188
168190,9666,191
168227,7836,61
168228,7836,188
168229,7836,205
168230,1583,20034
168231,1583,7246
168232,1583,188
168233,1583,191
168234,1583,4005
168241,10657,188
168242,10657,199
168243,10657,4005
168268,8674,6173
168269,8674,3996
168270,8674,43
168331,2154,7254
168332,2154,49
168333,2154,56
168334,2154,188
168335,2154,71
168336,9269,22
168337,13345,28664
168338,13345,13049
168339,13345,46
168340,13345,68
168357,22334,7255
168358,22334,68
168362,22234,7255
168363,22234,7246
168364,22234,68
168365,9280,6173
168366,9280,18
168367,9280,56
168368,9280,66
168399,29700,13048
168400,29700,188
168401,29700,201
168402,29700,8738
168417,29702,21
168418,29702,188
168419,29702,25671
168447,29708,61
168448,29708,188
168449,29708,10659
168497,29714,13056
168498,29714,4913
168499,29714,51
168500,29714,57
168504,29715,13049
168505,29715,51
168506,29715,57
168507,15463,13047
168508,8669,69
168509,8669,25672
168513,2967,5432
168514,2967,42
168515,13278,13047
168516,13278,18
168517,6689,7255
168518,6689,18
168519,6689,33
168520,6689,56
168521,6689,70
168545,9619,8133
168546,9619,7255
168547,9619,39
168548,9619,46
168549,6092,7255
168550,6092,22
168551,6092,33
168552,6092,46
168553,6092,7246
168559,15496,7255
168560,15496,22
168561,15496,33
168562,15496,46
168563,15496,7246
168569,9199,7255
168570,9199,22
168571,9199,33
168572,9199,46
168573,9199,7246
168589,9189,18
168590,9189,56
168591,9189,66
168613,1900,6173
168614,1900,69
168615,22330,13049
168616,22330,25655
168617,22330,68
168618,22227,7255
168619,22227,7246
168620,22227,25655
168621,22227,68
168643,29716,7255
168644,29716,234
168645,29716,68
168674,29720,7255
168675,29720,25655
168676,29719,7255
168677,29719,7246
168678,29719,25655
168685,29722,7246
168686,29722,25655
168690,29723,13047
168691,29723,60
168692,29723,7814
168696,29724,13047
168697,29724,60
168698,29724,7814
168702,29725,13047
168703,29725,60
168704,29725,7814
168708,29726,13047
168709,29726,60
168710,29726,7814
168720,29728,13047
168721,29728,60
168722,29728,7814
168727,10500,39
168728,10500,47
168776,10638,7255
168777,10638,44
168778,10638,188
168779,10638,28668
168780,10639,44
168781,10639,188
168782,10639,28668
168783,7821,13049
168784,7821,33
168785,7821,60
168786,9380,13049
168787,9380,7246
168788,9380,60
168794,13041,6173
168795,13041,11966
168796,1659,42
168797,15590,7255
168798,15590,18
168799,15590,33
168800,15590,46
168801,15597,13047
168802,15597,18
168803,15597,33
168804,15597,8220
168805,6690,7255
168806,6690,18
168821,2275,56
168822,2275,61
168823,2275,188
168824,2275,198
168847,7931,13049
168848,7931,44
168849,7931,188
168850,7931,10659
168851,10447,44
168852,10447,188
168853,10447,10659
168854,2231,13047
168855,2231,44
168856,2231,188
168857,2231,205
168865,2873,13047
168866,2873,69
168867,2873,188
168868,2873,25677
168869,2873,24543
168890,1907,6173
168891,1907,69
168892,1907,25672
168893,8998,22
168894,8998,56
168901,15520,28664
168902,15520,13049
168903,15520,39
168904,15520,7246
168908,11927,8133
168909,11927,13048
168910,11927,35
168911,11927,39
168912,21081,7255
168913,21081,25688
168914,9780,22
168915,9780,5432
168937,22242,28664
168938,22242,46
168939,22242,68
168964,7942,6173
168965,7942,18
169966,9302,234
169967,9302,4991
169968,9853,28664
169969,9853,13048
169970,9853,234
169971,9853,68
170000,2028,13056
170001,2028,43
170002,15617,13047
170003,15617,22
170004,15617,5432
170005,15617,73
170012,22102,13047
170013,22102,22
170014,22102,5432
170018,22100,13047
170019,22100,22
170020,8558,13047
170021,8558,22
170022,8559,13047
170023,8559,22
170024,8559,7246
170025,11870,13048
170026,11870,22
170027,11870,7246
170066,5315,13056
170067,5315,86
170068,5315,25690
170069,5315,4913
170072,15532,13049
170073,15532,33
170074,15532,5246
170075,15532,86
170076,15532,46
170137,8690,7255
170138,8690,234
170139,8690,71
170148,11834,9908
170149,11834,46
170165,13028,6173
170166,13028,12981
170172,9859,86
170173,9859,68
170174,22230,7255
170175,22230,7246
170176,22230,68
170177,22233,7255
170178,22233,7246
170179,22233,68
170180,22231,7255
170181,22231,7246
170182,22231,68
170186,22258,5445
170187,22258,8227
170208,29731,13049
170209,29731,51
170210,29731,57
170211,29731,68
170284,10120,46
170285,10120,25701
170300,9805,28664
170301,9805,5432
170302,9805,46
170303,9805,68
171301,29736,6173
171302,29736,42
171304,29737,42
171305,2758,13049
171306,2758,188
171307,2758,204
171308,2758,8749
171331,1565,13049
171332,1565,51
171333,1565,57
171334,4924,13056
171335,4924,4913
171336,4924,51
171337,4924,57
171357,14391,7255
171358,14391,39
171359,14391,5445
171363,10306,39
171364,10306,46
171365,10306,5445
171366,10306,8227
171369,16674,3996
171370,16674,5445
171371,16674,8227
171379,2899,39
171382,29738,6173
171383,29738,42
171385,29739,42
171424,2224,48
171439,1786,13048
171440,1786,33
171441,1786,5246
171442,1786,86
171469,29747,28664
171470,29747,7255
171471,29747,68
171481,2055,13056
171482,2055,43
171503,16646,13049
171504,16646,33
171505,16646,25701
171506,16646,12981
171509,11828,7246
171510,11828,68
171517,5168,69
171518,5168,46
171519,5168,25679
171538,15547,5246
171539,15547,234
171551,9926,28664
171552,9926,7255
171553,9926,68
171554,16683,22
171557,2658,62
171576,9933,68
171583,13178,13048
171584,13178,24543
171585,13216,13047
171586,13216,9908
171587,13216,24543
171588,13180,13048
171589,13180,24543
171590,13219,13047
171591,13219,9908
171592,13219,24543
171617,7916,6173
171653,16717,7814
171654,7828,5432
171655,7828,7814
171656,10720,7255
171657,10720,68
171658,15559,13047
171659,15559,36
171660,13096,7255
171661,13096,234
171662,13096,68
171663,15570,13049
171664,15570,33
171665,15570,12981
171682,3876,13056
171683,3876,43
171688,11867,13056
171689,11867,4913
171690,11867,51
171691,11867,57
171696,4967,13056
171697,4967,4913
171698,4967,51
171699,4967,57
171722,16684,22
171727,11859,7255
171728,11859,5246
171729,11859,234
171730,11859,5316
171731,11859,68
171732,8524,39
171733,8524,25701
171734,8524,5445
171741,17831,5246
171742,17831,234
171743,17831,71
171801,14390,13049
171802,14390,39
171803,14390,46
171804,14390,5445
171805,14390,8227
171809,17792,234
171810,17792,68
171811,22219,68
171812,17757,13047
171813,17757,68
171814,13045,13047
171815,13045,7254
171816,13045,68
171828,22350,7255
171829,22350,68
171830,22349,7255
171831,22349,68
171835,10673,28664
171836,10673,13048
171837,10673,69
171838,10673,46
171839,10673,188
171840,10673,25677
171848,4976,13056
171849,4976,4913
171850,4976,51
171851,4976,57
171852,2735,13049
171853,2735,51
171854,2735,57
171855,9906,28664
171856,9906,13047
171857,9906,68
171860,13206,28664
171861,13206,7255
171862,13206,68
171891,11857,7246
171892,11857,5316
171893,11857,68
171894,9831,13048
171895,9831,68
171902,1581,61
171903,1581,188
171904,1581,191
171920,7832,61
171921,7832,188
171922,7832,197
171927,10647,13049
171928,10647,61
171929,10647,188
171930,10647,199
172032,11848,28664
172033,11848,7255
172034,11848,9908
172109,29775,28664
172110,29775,234
172111,29775,68
172122,15578,46
172123,15578,12981
172124,15581,13049
172125,15581,33
172126,15581,7246
172127,15581,12981
172132,22211,7255
172133,22211,68
172134,22212,7255
172135,22212,68
172136,22214,7255
172137,22214,68
172143,9075,7255
172144,9075,7254
172145,9075,234
172146,9075,56
172147,9075,68
172156,9849,68
172174,29779,13048
172175,29779,25672
172186,16716,7814
172187,24414,28664
172188,24414,68
172193,8893,7255
172194,8893,69
172195,8893,56
172233,9522,6173
172234,9522,18
172235,9522,7254
172236,9522,66
172247,16627,8133
172248,16627,13048
172249,16627,39
172252,10506,13049
172253,10506,5432
172254,10506,33
172255,10506,7246
172256,10506,68
172261,29718,7255
172262,29718,7246
172263,29718,25655
173272,5249,28664
173273,5249,13047
173274,5249,33
173275,5249,39
173276,5249,25701
173277,5249,7028
173278,5249,7027
173297,8397,39
173298,8397,5445
173299,10697,6173
173300,10697,18
173301,10697,66
173307,21079,7255
173308,21079,5445
173309,21079,25688
173326,2821,28664
173353,2818,28664
173354,2818,13047
173355,2818,5316
173356,2818,10201
173362,2822,28664
173363,2822,13047
173364,2822,5316
173365,2822,10201
173379,11837,9908
173383,17833,86
173384,17833,46
173400,16636,28664
173401,16636,8133
173402,16636,13049
173403,16636,33
173404,16636,25701
173405,16636,7027
173406,22275,28664
173407,22275,7255
173408,22275,25701
173409,8301,13056
173410,8301,4913
173411,8301,51
173412,8300,13049
173413,8300,51
173431,2065,13056
173432,2065,43
173433,2065,70
173434,9397,13056
173435,9397,43
